title,content,comment,url,date
낼 공강인데 학교 특강 들으러 가야지,열심히 공부하자!!,?집에있자,https://m.humoruniv.com/board/read.html?table=pdswait&number=5695412,2018-05-18 0:21
낼 공강인데 학교 특강 들으러 가야지,열심히 공부하자!!,헐 저빵 개좋아하는데,https://m.humoruniv.com/board/read.html?table=pdswait&number=5695412,2018-05-18 0:21
낼 공강인데 학교 특강 들으러 가야지,열심히 공부하자!!,전! 전시상황에 국방의 의무인 야비군의 임무를 제대로 수행하기위해 배그 공부를 하겠습니다,https://m.humoruniv.com/board/read.html?table=pdswait&number=5695412,2018-05-18 0:21
낼 공강인데 학교 특강 들으러 가야지,열심히 공부하자!!,빡공,https://m.humoruniv.com/board/read.html?table=pdswait&number=5695412,2018-05-18 0:21
낼 공강인데 학교 특강 들으러 가야지,열심히 공부하자!!,사과맛 딸기맛~,https://m.humoruniv.com/board/read.html?table=pdswait&number=5695412,2018-05-18 0:21
낼 공강인데 학교 특강 들으러 가야지,열심히 공부하자!!,안에 참치들은거아님 저거?,https://m.humoruniv.com/board/read.html?table=pdswait&number=5695412,2018-05-18 0:21
낼 공강인데 학교 특강 들으러 가야지,열심히 공부하자!!,오우 우리도 특강하는데 놀러오셈,https://m.humoruniv.com/board/read.html?table=pdswait&number=5695412,2018-05-18 0:21
낼 공강인데 학교 특강 들으러 가야지,열심히 공부하자!!,저 빵 속에 들은 참치는 제가 다 먹었습니다,https://m.humoruniv.com/board/read.html?table=pdswait&number=5695412,2018-05-18 0:21
낼 공강인데 학교 특강 들으러 가야지,열심히 공부하자!!,뽕인가요,https://m.humoruniv.com/board/read.html?table=pdswait&number=5695412,2018-05-18 0:21
긴급))내일 자체휴강 할까요???,"학교가려면 6시에 일어나야하는데

어차피 1시간짜리 강의 하나밖에 없고

여태까지 공결써서 딱 한번 빠져봤고 무단결석은 해본적 한번도 없고

금요일은 공강이라 내일 안가면 모레까지 늦잠 푹 잘수 있음

이거 진짜 신이 내려주신 기회같은데 자체휴강 가능? 제발",답정너인데;,https://m.humoruniv.com/board/read.html?table=pdswait&number=5691101,2018-05-17 0:11
긴급))내일 자체휴강 할까요???,"학교가려면 6시에 일어나야하는데

어차피 1시간짜리 강의 하나밖에 없고

여태까지 공결써서 딱 한번 빠져봤고 무단결석은 해본적 한번도 없고

금요일은 공강이라 내일 안가면 모레까지 늦잠 푹 잘수 있음

이거 진짜 신이 내려주신 기회같은데 자체휴강 가능? 제발",본능적으로 학교를 가게 될 것이야 그나저나 닉이 뭔가 익숙한데,https://m.humoruniv.com/board/read.html?table=pdswait&number=5691101,2018-05-17 0:11
하와와 내일 비오는데 공강이여서 할게 없는거시야요,"너무너무 심심할거 같사와요
잠이나 자야하는거시야요",역대 망작영화 다시보기!,https://m.humoruniv.com/board/read.html?table=pdswait&number=5686357,2018-05-15 22:19
공강시간이다..혼자 밥 먹어야지..,봉구스 밥버거사서 혼자 밥버거 뭉개서 먹을꺼야..ㅠㅠ,ㅠㅠㅠㅠㅠ 화장실에서만 먹지마...,https://m.humoruniv.com/board/read.html?table=pdswait&number=5684727,2018-05-15 14:36
공강시간이다..혼자 밥 먹어야지..,봉구스 밥버거사서 혼자 밥버거 뭉개서 먹을꺼야..ㅠㅠ,뭐라고? 혼밥하는 찐따라 안 들리는데?,https://m.humoruniv.com/board/read.html?table=pdswait&number=5684727,2018-05-15 14:36
공강시간이다..혼자 밥 먹어야지..,봉구스 밥버거사서 혼자 밥버거 뭉개서 먹을꺼야..ㅠㅠ,쯉...,https://m.humoruniv.com/board/read.html?table=pdswait&number=5684727,2018-05-15 14:36
공강시간이다..혼자 밥 먹어야지..,봉구스 밥버거사서 혼자 밥버거 뭉개서 먹을꺼야..ㅠㅠ,거짓말~~,https://m.humoruniv.com/board/read.html?table=pdswait&number=5684727,2018-05-15 14:36
공강시간이다..혼자 밥 먹어야지..,봉구스 밥버거사서 혼자 밥버거 뭉개서 먹을꺼야..ㅠㅠ,밥버거을 뭉갠다구욧?? 밥버거 처럼 생긴 제 입장에서는 불ㅡ편한 글이네요..ㅡㅡ,https://m.humoruniv.com/board/read.html?table=pdswait&number=5684727,2018-05-15 14:36
월공강vs금공강,당신의 선택은?,금,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,우,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,수공강,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,월,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,금이 좋지않을까,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,금!!,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,그냥 제발 공강이 있었으면...,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,4대강,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,월,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,금공강,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,월공강,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,수 공강도 의외로 꿀이라더라,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,금,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,월금 둘다 공강하면 되지 ㅎ,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,금,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,금,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,월,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
월공강vs금공강,당신의 선택은?,목금,https://m.humoruniv.com/board/read.html?table=pdswait&number=5676542,2018-05-13 20:05
졸루 피곤쓰,"슬슬 씻고 핵교 가야지 ㅠㅠ

오늘 2교시 공강이라 점심시간이 3시간임..

걍 다 쉬시지",낮잠 주무시면 꿀일듯!,https://m.humoruniv.com/board/read.html?table=free&number=3476461,2018-05-12 7:14
님들 큰일남;;,낼 공강임 꺄르르르르를,그럼뭐해 약속도 없음서,https://m.humoruniv.com/board/read.html?table=pdswait&number=5663622,2018-05-10 23:52
님들 큰일남;;,낼 공강임 꺄르르르르를,.,https://m.humoruniv.com/board/read.html?table=pdswait&number=5663622,2018-05-10 23:52
님들 큰일남;;,낼 공강임 꺄르르르르를,금공강 개꾸르~~~~,https://m.humoruniv.com/board/read.html?table=pdswait&number=5663622,2018-05-10 23:52
오늘 집 분위기 폭망,"엄마차는 사고났고

아빠는 폰잃어버렸는데 찾는게 잘 안되시나봄...



오늘 개교기념일에 내일 공강이라서 나는 기분 째지는데 ㅋㅋㅋㅋ 시버ㅠㅠㅠㅠㅠㅠ 이럴때어째야됨?",불똥안튀게 조심하삼,https://m.humoruniv.com/board/read.html?table=pdswait&number=5660943,2018-05-10 11:07
오늘 집 분위기 폭망,"엄마차는 사고났고

아빠는 폰잃어버렸는데 찾는게 잘 안되시나봄...



오늘 개교기념일에 내일 공강이라서 나는 기분 째지는데 ㅋㅋㅋㅋ 시버ㅠㅠㅠㅠㅠㅠ 이럴때어째야됨?",놀아,https://m.humoruniv.com/board/read.html?table=pdswait&number=5660943,2018-05-10 11:07
오늘 집 분위기 폭망,"엄마차는 사고났고

아빠는 폰잃어버렸는데 찾는게 잘 안되시나봄...



오늘 개교기념일에 내일 공강이라서 나는 기분 째지는데 ㅋㅋㅋㅋ 시버ㅠㅠㅠㅠㅠㅠ 이럴때어째야됨?",일단 아버지 폰을 찾는게...,https://m.humoruniv.com/board/read.html?table=pdswait&number=5660943,2018-05-10 11:07
생리 공강 처음 써봄,"아후 살겠다 희희희히히희히희

이따가 병원 가든가 쉬든가 해야지

지금은 좀 더 자고",잘자,https://m.humoruniv.com/board/read.html?table=pdswait&number=5660548,2018-05-10 8:15
생리 공강 처음 써봄,"아후 살겠다 희희희히히희히희

이따가 병원 가든가 쉬든가 해야지

지금은 좀 더 자고",요약 : 작성자 디비져 잠,https://m.humoruniv.com/board/read.html?table=pdswait&number=5660548,2018-05-10 8:15
생리 공강 처음 써봄,"아후 살겠다 희희희히히희히희

이따가 병원 가든가 쉬든가 해야지

지금은 좀 더 자고",요약 : 작성자 대자연과 사투중,https://m.humoruniv.com/board/read.html?table=pdswait&number=5660548,2018-05-10 8:15
생리 공강 처음 써봄,"아후 살겠다 희희희히히희히희

이따가 병원 가든가 쉬든가 해야지

지금은 좀 더 자고",우오 힘들게따 홧팅!,https://m.humoruniv.com/board/read.html?table=pdswait&number=5660548,2018-05-10 8:15
생리 공강 처음 써봄,"아후 살겠다 희희희히히희히희

이따가 병원 가든가 쉬든가 해야지

지금은 좀 더 자고",그런것도 이썽?,https://m.humoruniv.com/board/read.html?table=pdswait&number=5660548,2018-05-10 8:15
생리 공강 처음 써봄,"아후 살겠다 희희희히히희히희

이따가 병원 가든가 쉬든가 해야지

지금은 좀 더 자고",자랏,https://m.humoruniv.com/board/read.html?table=pdswait&number=5660548,2018-05-10 8:15
생리 공강 처음 써봄,"아후 살겠다 희희희히히희히희

이따가 병원 가든가 쉬든가 해야지

지금은 좀 더 자고",오오 그런거두 이꾸나! 아플땐 쉬어하는거시야 ㅋㅋㅋ,https://m.humoruniv.com/board/read.html?table=pdswait&number=5660548,2018-05-10 8:15
생리 공강 처음 써봄,"아후 살겠다 희희희히히희히희

이따가 병원 가든가 쉬든가 해야지

지금은 좀 더 자고",유리멘탈정신없당,https://m.humoruniv.com/board/read.html?table=pdswait&number=5660548,2018-05-10 8:15
생리 공강 처음 써봄,"아후 살겠다 희희희히히희히희

이따가 병원 가든가 쉬든가 해야지

지금은 좀 더 자고",난 생리현상으로 인한 화장실 다녀올겡,https://m.humoruniv.com/board/read.html?table=pdswait&number=5660548,2018-05-10 8:15
생리 공강 처음 써봄,"아후 살겠다 희희희히히희히희

이따가 병원 가든가 쉬든가 해야지

지금은 좀 더 자고",??출석처리 되는거얌?,https://m.humoruniv.com/board/read.html?table=pdswait&number=5660548,2018-05-10 8:15
생리 공강 처음 써봄,"아후 살겠다 희희희히히희히희

이따가 병원 가든가 쉬든가 해야지

지금은 좀 더 자고",생리공강 나 학교 다닐때도 있었던거 같은데 ㄷ ㄷ,https://m.humoruniv.com/board/read.html?table=pdswait&number=5660548,2018-05-10 8:15
공강,"씨이이이이이이이이이이이이이이이벌
왜 공강을 만들었지",게이오임???,https://m.humoruniv.com/board/read.html?table=pdswait&number=5656782,2018-05-09 15:35
"앗,, 오늘 공강이엿넴","통학 2시간인데 시간 너무 아깝다,, 공부하다 밥이라도 먹고가야지",,https://m.humoruniv.com/board/read.html?table=pdswait&number=5587983,2018-04-24 10:05
자고싶다,왜 오후수업이나 공강 날땐 잠이안오냐,오늘 시험이라서 벼락치기 중 ㅠ,https://m.humoruniv.com/board/read.html?table=pdswait&number=5587345,2018-04-24 4:08
얘들아 얘들아 나도 알려줘. . .,"나도. .껴주면 안될까. . .?
찝적빌런은 뭐고 푸는 뭐야. . .?
아 바빠? 수업있어? 방금 공강이라고. . 아. . .알겠어. . .
다음에 알려줘. . .
카톡해도돼?
아 폰 망가졌어?
웅웅 담에봐. .",웃자 찾아보자,https://m.humoruniv.com/board/read.html?table=pdswait&number=5572626,2018-04-21 10:25
얘들아 얘들아 나도 알려줘. . .,"나도. .껴주면 안될까. . .?
찝적빌런은 뭐고 푸는 뭐야. . .?
아 바빠? 수업있어? 방금 공강이라고. . 아. . .알겠어. . .
다음에 알려줘. . .
카톡해도돼?
아 폰 망가졌어?
웅웅 담에봐. .",4713,https://m.humoruniv.com/board/read.html?table=pdswait&number=5572626,2018-04-21 10:25
얘들아 얘들아 나도 알려줘. . .,"나도. .껴주면 안될까. . .?
찝적빌런은 뭐고 푸는 뭐야. . .?
아 바빠? 수업있어? 방금 공강이라고. . 아. . .알겠어. . .
다음에 알려줘. . .
카톡해도돼?
아 폰 망가졌어?
웅웅 담에봐. .",웃대에서 커플성립 ㅡ 둘다 섹스인증 밎 친목 ㅡ 남자쪽 다른사람한테 찝쩍 양다리 ㅇㅇ 끝,https://m.humoruniv.com/board/read.html?table=pdswait&number=5572626,2018-04-21 10:25
오늘도,"4,5교시 공강

쑤아리 질러~~~",,https://m.humoruniv.com/board/read.html?table=free&number=3463716,2018-04-21 8:33
과제 겁나 많다,"내 과제 도와주고

그 댓가로 내가 밥 사줄께 밥 같이 먹고 빠이 하는

사람이 있었으면 좋겠다 으앙아앙아 겁나 많아

공강이 있으면 뭐하니 못 노는데!",코딩과제면 가능!,https://m.humoruniv.com/board/read.html?table=pdswait&number=5563052,2018-04-19 16:28
과제 겁나 많다,"내 과제 도와주고

그 댓가로 내가 밥 사줄께 밥 같이 먹고 빠이 하는

사람이 있었으면 좋겠다 으앙아앙아 겁나 많아

공강이 있으면 뭐하니 못 노는데!",뭔데,https://m.humoruniv.com/board/read.html?table=pdswait&number=5563052,2018-04-19 16:28
과제 겁나 많다,"내 과제 도와주고

그 댓가로 내가 밥 사줄께 밥 같이 먹고 빠이 하는

사람이 있었으면 좋겠다 으앙아앙아 겁나 많아

공강이 있으면 뭐하니 못 노는데!",원래 공강은 밀린 과제을 하기 위한 날이지,https://m.humoruniv.com/board/read.html?table=pdswait&number=5563052,2018-04-19 16:28
과제 겁나 많다,"내 과제 도와주고

그 댓가로 내가 밥 사줄께 밥 같이 먹고 빠이 하는

사람이 있었으면 좋겠다 으앙아앙아 겁나 많아

공강이 있으면 뭐하니 못 노는데!",호곡 솔깃하다,https://m.humoruniv.com/board/read.html?table=pdswait&number=5563052,2018-04-19 16:28
과제 겁나 많다,"내 과제 도와주고

그 댓가로 내가 밥 사줄께 밥 같이 먹고 빠이 하는

사람이 있었으면 좋겠다 으앙아앙아 겁나 많아

공강이 있으면 뭐하니 못 노는데!",이야 과제도와주면 밥사주다니 후하다,https://m.humoruniv.com/board/read.html?table=pdswait&number=5563052,2018-04-19 16:28
최근 자격증 준비하면서 느끼는건데,"요새 나 너무 알차게 하루 보내는듯ㅎㅎ

아침에 일어나서 수업듣고 공강시간에 컴터로 작업하면서 자격증 공부하고 학원 갔다가 집에서 복습하고...

하루가 이렇게 길게 느껴진건 첨이다

몸은 피곤하지만 그래도 뭔가를 하고 있다는거에서 만족하며 나아가는거 같음

그런 바쁜 와중에도 웃대를 끊지 못하는 진성 웃창...",나도 자격증 시험 4일남았는데 안자고 웃대하구있숨,https://m.humoruniv.com/board/read.html?table=pdswait&number=5556586,2018-04-18 1:14
반수 결정하니까 뭔가 동기들 보기 힘들다,"3월엔 과행사 다 참여하고 동기들이랑 술마시러다니고 공강에 피씨방가고 재밋게 지냈는데

지내다보니 대학도 더 좋은 데 가고싶고 과도 너무 안맞고 국립이긴한데 지방이라 할아버지네서 통학하는데 왕복 세시간이상걸리고 아는사람 하나도없어서 외롭고 그냥 너무 힘듬

3주전에 반수 결정했는데 그 뒤로 뭔가 배신하는 거 같고 더 정들기 무섭고 그냥 복잡미묘한 감정때문에 소극적이게 됬어

맨 뒷자리에서 조용히 있다가 수업만 마치고 후딱 나오고 최대한 쭈구리생활하다 오는데 그냥 너무 힘들다.

흑흑 그냥 찡찡글이었어
설마 대자보는 동기는 없겠지 ㅋㅋ",나도 반수하는데 하잉,https://m.humoruniv.com/board/read.html?table=pdswait&number=5555516,2018-04-17 21:47
반수 결정하니까 뭔가 동기들 보기 힘들다,"3월엔 과행사 다 참여하고 동기들이랑 술마시러다니고 공강에 피씨방가고 재밋게 지냈는데

지내다보니 대학도 더 좋은 데 가고싶고 과도 너무 안맞고 국립이긴한데 지방이라 할아버지네서 통학하는데 왕복 세시간이상걸리고 아는사람 하나도없어서 외롭고 그냥 너무 힘듬

3주전에 반수 결정했는데 그 뒤로 뭔가 배신하는 거 같고 더 정들기 무섭고 그냥 복잡미묘한 감정때문에 소극적이게 됬어

맨 뒷자리에서 조용히 있다가 수업만 마치고 후딱 나오고 최대한 쭈구리생활하다 오는데 그냥 너무 힘들다.

흑흑 그냥 찡찡글이었어
설마 대자보는 동기는 없겠지 ㅋㅋ",아쉽지만 니가 결정한만큼 각오는 해야되. 서로 인연이 거기까지인지 아닌지는 시간이 알려줄거야. 난 반수하면서 다녔던 대학 애들 다 끊어졌지만 넌 아닐수도 있으니 그런것 보단 니 결정에 대해 각오를 다져.,https://m.humoruniv.com/board/read.html?table=pdswait&number=5555516,2018-04-17 21:47
반수 결정하니까 뭔가 동기들 보기 힘들다,"3월엔 과행사 다 참여하고 동기들이랑 술마시러다니고 공강에 피씨방가고 재밋게 지냈는데

지내다보니 대학도 더 좋은 데 가고싶고 과도 너무 안맞고 국립이긴한데 지방이라 할아버지네서 통학하는데 왕복 세시간이상걸리고 아는사람 하나도없어서 외롭고 그냥 너무 힘듬

3주전에 반수 결정했는데 그 뒤로 뭔가 배신하는 거 같고 더 정들기 무섭고 그냥 복잡미묘한 감정때문에 소극적이게 됬어

맨 뒷자리에서 조용히 있다가 수업만 마치고 후딱 나오고 최대한 쭈구리생활하다 오는데 그냥 너무 힘들다.

흑흑 그냥 찡찡글이었어
설마 대자보는 동기는 없겠지 ㅋㅋ",난 편입했음 ㅋㅋ 반수쯤이야,https://m.humoruniv.com/board/read.html?table=pdswait&number=5555516,2018-04-17 21:47
여기 애들 다 수학 못하지 않음 ?,는 아니구 형님들 내일 당장 수학 시험인데 모르는 문제가 있는데 교수님 오늘 공강이시네 ㄷㄷ 도움!!!!!!!!!!!!! 부탁드립니다,2603,https://m.humoruniv.com/board/read.html?table=pdswait&number=5549192,2018-04-16 18:06
여기 애들 다 수학 못하지 않음 ?,는 아니구 형님들 내일 당장 수학 시험인데 모르는 문제가 있는데 교수님 오늘 공강이시네 ㄷㄷ 도움!!!!!!!!!!!!! 부탁드립니다,근데 님 글씨 왜이럼,https://m.humoruniv.com/board/read.html?table=pdswait&number=5549192,2018-04-16 18:06
여기 애들 다 수학 못하지 않음 ?,는 아니구 형님들 내일 당장 수학 시험인데 모르는 문제가 있는데 교수님 오늘 공강이시네 ㄷㄷ 도움!!!!!!!!!!!!! 부탁드립니다,1 더하기 1이 10인거 모르는 사람도 있음?,https://m.humoruniv.com/board/read.html?table=pdswait&number=5549192,2018-04-16 18:06
여기 애들 다 수학 못하지 않음 ?,는 아니구 형님들 내일 당장 수학 시험인데 모르는 문제가 있는데 교수님 오늘 공강이시네 ㄷㄷ 도움!!!!!!!!!!!!! 부탁드립니다,답은 달 모르겠고 치킨이 먹고 싶네요,https://m.humoruniv.com/board/read.html?table=pdswait&number=5549192,2018-04-16 18:06
여기 애들 다 수학 못하지 않음 ?,는 아니구 형님들 내일 당장 수학 시험인데 모르는 문제가 있는데 교수님 오늘 공강이시네 ㄷㄷ 도움!!!!!!!!!!!!! 부탁드립니다,가라 한지우! 지우지우!,https://m.humoruniv.com/board/read.html?table=pdswait&number=5549192,2018-04-16 18:06
여기 애들 다 수학 못하지 않음 ?,는 아니구 형님들 내일 당장 수학 시험인데 모르는 문제가 있는데 교수님 오늘 공강이시네 ㄷㄷ 도움!!!!!!!!!!!!! 부탁드립니다,수직일려면 곱이 0이어야 했던걸로 기억하는데...,https://m.humoruniv.com/board/read.html?table=pdswait&number=5549192,2018-04-16 18:06
아 오늘 노공강 7시간 풀수업인데,"살아남을수 잇슬가....
큰일낫내.....

어떠케버티지....",그냥 자자,https://m.humoruniv.com/board/read.html?table=pdswait&number=5547473,2018-04-16 5:31
아 오늘 노공강 7시간 풀수업인데,"살아남을수 잇슬가....
큰일낫내.....

어떠케버티지....",도라에몽한테 도구 꺼내달라 하면 될듯요!,https://m.humoruniv.com/board/read.html?table=pdswait&number=5547473,2018-04-16 5:31
아 오늘 노공강 7시간 풀수업인데,"살아남을수 잇슬가....
큰일낫내.....

어떠케버티지....",오늘공강인데,https://m.humoruniv.com/board/read.html?table=pdswait&number=5547473,2018-04-16 5:31
아 오늘 노공강 7시간 풀수업인데,"살아남을수 잇슬가....
큰일낫내.....

어떠케버티지....",월공이지롱,https://m.humoruniv.com/board/read.html?table=pdswait&number=5547473,2018-04-16 5:31
하루 풀공강은 너무 행복한거시야,"         옷도 사고
빵도 사고
양념게장 할 꽃게도 사고
그냥 매일 공강이고싶다",백수가 최고다,https://m.humoruniv.com/board/read.html?table=pdswait&number=5537337,2018-04-13 17:41
하루 풀공강은 너무 행복한거시야,"         옷도 사고
빵도 사고
양념게장 할 꽃게도 사고
그냥 매일 공강이고싶다",아버지가 꽃게탕 해주시려나보내요,https://m.humoruniv.com/board/read.html?table=pdswait&number=5537337,2018-04-13 17:41
하루 풀공강은 너무 행복한거시야,"         옷도 사고
빵도 사고
양념게장 할 꽃게도 사고
그냥 매일 공강이고싶다",빵 부럽,https://m.humoruniv.com/board/read.html?table=pdswait&number=5537337,2018-04-13 17:41
하루 풀공강은 너무 행복한거시야,"         옷도 사고
빵도 사고
양념게장 할 꽃게도 사고
그냥 매일 공강이고싶다",느그만 입이가!,https://m.humoruniv.com/board/read.html?table=pdswait&number=5537337,2018-04-13 17:41
어이어이 쿄우와 ‘킨요비’다,뭐 딱히 특별한건 없음 ㅋ 공강이라는거 빼고 ㅋ,,https://m.humoruniv.com/board/read.html?table=pdswait&number=5474288,2018-03-30 7:25
형들 c언어나 비주얼 스튜디오 조금이라도 쓸줄아는형 질문점,"형들 내가 비주얼 스튜디오로 작업하는데 변수가 겁나 많이 필요해
총 189개 정도 필요한데 저렇게 일일이 치면 더러워 보여서 내가 개초보라 잘못해서 ....
그러는데 저거 말고 따른 방법 없을까 그리구 저걸로 시간표
두개를 대조해서 둘이 같이 비는시간을 알아보는 프로그램을 만드려하거든
내생각에는 scanf 이용해서 공강은 0 수업은1 이렇게 해서 두 시간표 각자 맞는 시간을 더해서
0보다 크면 x 0이면 ㅇ 출력해서 보이게 하려하는데 형들 더좋은생각이나 팁잇음 말해줘 친구없어서
여기 올려 ㅠ",배열쓰셈,https://m.humoruniv.com/board/read.html?table=pdswait&number=5471978,2018-03-29 19:32
형들 c언어나 비주얼 스튜디오 조금이라도 쓸줄아는형 질문점,"형들 내가 비주얼 스튜디오로 작업하는데 변수가 겁나 많이 필요해
총 189개 정도 필요한데 저렇게 일일이 치면 더러워 보여서 내가 개초보라 잘못해서 ....
그러는데 저거 말고 따른 방법 없을까 그리구 저걸로 시간표
두개를 대조해서 둘이 같이 비는시간을 알아보는 프로그램을 만드려하거든
내생각에는 scanf 이용해서 공강은 0 수업은1 이렇게 해서 두 시간표 각자 맞는 시간을 더해서
0보다 크면 x 0이면 ㅇ 출력해서 보이게 하려하는데 형들 더좋은생각이나 팁잇음 말해줘 친구없어서
여기 올려 ㅠ",C언어 기본서적만 봐도 배열 나오는데... 완전 기초중에 기초인데 이걸 못하면 안돼,https://m.humoruniv.com/board/read.html?table=pdswait&number=5471978,2018-03-29 19:32
형들 c언어나 비주얼 스튜디오 조금이라도 쓸줄아는형 질문점,"형들 내가 비주얼 스튜디오로 작업하는데 변수가 겁나 많이 필요해
총 189개 정도 필요한데 저렇게 일일이 치면 더러워 보여서 내가 개초보라 잘못해서 ....
그러는데 저거 말고 따른 방법 없을까 그리구 저걸로 시간표
두개를 대조해서 둘이 같이 비는시간을 알아보는 프로그램을 만드려하거든
내생각에는 scanf 이용해서 공강은 0 수업은1 이렇게 해서 두 시간표 각자 맞는 시간을 더해서
0보다 크면 x 0이면 ㅇ 출력해서 보이게 하려하는데 형들 더좋은생각이나 팁잇음 말해줘 친구없어서
여기 올려 ㅠ",배열 쓰는법 익히라는거시야... 인터넷에 c언어 배열만 쳐도 나오는것이야!,https://m.humoruniv.com/board/read.html?table=pdswait&number=5471978,2018-03-29 19:32
아 내일 자체공강할까,으으,ㅇㅇ대신에 집에 잇지말고 산책이라두해. 미세먼지땜에 좀 그러면 도서관ㄱㄱ,https://m.humoruniv.com/board/read.html?table=pdswait&number=5469428,2018-03-29 2:14
이틀전에 초 유명한 연예인이랑 셀카찍음,"공강시간에 할짓 없어서 친구랑 학교 뒤에 있는 공원 산책중이였는데

갑자기 친구가 어떤 여자보고 다가가더니 김세정 아니냐고 물어봄

뭐지 시발 하다가 매니저 비슷하게 보이는 아저씨가 사생활 어쩌구 하면서 제제하는거 보고 연예인이 맞긴 맞나보다 했음

그런데 그 여자분이 같이 셀카 정도는 찍어도 된다고 해서 셀카만 찍고 헤어짐

친구는 허쉬초콜릿 우유인가 그거 먹고 있어서 거기 팩에다가 사인도 받았는데 검은색으로 사인받아서 잘 안보인다고 징징댐

난 별로 연예인 관심 없어서 그냥 좀 유명한가보다 했는데 얼마전에 월베 올라온 글보고 구글링 해봤더니 초 유명한 연예인이셨네

친구는 같은과 인싸 형들한테 사진 자랑해서 인싸 되버림

나도 인싸 형들이 김세정 실물 어땠냐면서 가끔씩 말걸어줌",뭔데 내 아내후보랑 사진찍는거죠,https://m.humoruniv.com/board/read.html?table=pdswait&number=5468206,2018-03-28 22:08
이틀전에 초 유명한 연예인이랑 셀카찍음,"공강시간에 할짓 없어서 친구랑 학교 뒤에 있는 공원 산책중이였는데

갑자기 친구가 어떤 여자보고 다가가더니 김세정 아니냐고 물어봄

뭐지 시발 하다가 매니저 비슷하게 보이는 아저씨가 사생활 어쩌구 하면서 제제하는거 보고 연예인이 맞긴 맞나보다 했음

그런데 그 여자분이 같이 셀카 정도는 찍어도 된다고 해서 셀카만 찍고 헤어짐

친구는 허쉬초콜릿 우유인가 그거 먹고 있어서 거기 팩에다가 사인도 받았는데 검은색으로 사인받아서 잘 안보인다고 징징댐

난 별로 연예인 관심 없어서 그냥 좀 유명한가보다 했는데 얼마전에 월베 올라온 글보고 구글링 해봤더니 초 유명한 연예인이셨네

친구는 같은과 인싸 형들한테 사진 자랑해서 인싸 되버림

나도 인싸 형들이 김세정 실물 어땠냐면서 가끔씩 말걸어줌",그리고 무수한 대화의 요청이!!!!!!!,https://m.humoruniv.com/board/read.html?table=pdswait&number=5468206,2018-03-28 22:08
나 내일 공강임,부럽징?,ㅎ 나돈데,https://m.humoruniv.com/board/read.html?table=pdswait&number=5465420,2018-03-28 3:32
나 내일 공강임,부럽징?,백수임ㅎㅎ 부럽냐,https://m.humoruniv.com/board/read.html?table=pdswait&number=5465420,2018-03-28 3:32
나 내일 공강임,부럽징?,혹시... 금있찐?,https://m.humoruniv.com/board/read.html?table=pdswait&number=5465420,2018-03-28 3:32
수요일날 공강이라,치과 갔다가 옷이나 화장품 사러 갈건데 혼자임...친구들도 다 어디 간다고 하구 흑흑,익숙한걸,https://m.humoruniv.com/board/read.html?table=pdswait&number=5458133,2018-03-26 13:53
수요일날 공강이라,치과 갔다가 옷이나 화장품 사러 갈건데 혼자임...친구들도 다 어디 간다고 하구 흑흑,저런...,https://m.humoruniv.com/board/read.html?table=pdswait&number=5458133,2018-03-26 13:53
내일은 공강이니까,"오늘 힘내봐야지

힘

힘",난 낼 학겨... 화이팅!!!!,https://m.humoruniv.com/board/read.html?table=pdswait&number=5458034,2018-03-26 13:21
